day,year,mo,da,report_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,NUM_REPORTS
6,2019,01,12,2019-01-12,30.3,24.3,1027.6,5.6,8.0,14.0,21.0,30.9,30.0,0.0,3.1,1,117
7,2019,01,13,2019-01-13,30.3,24.1,1028.9,6.9,13.3,17.1,24.1,32.0,28.4,0.07,3.1,0,123
1,2019,01,14,2019-01-14,26.2,20.4,1029.2,9.2,7.0,12.0,999.9,30.0,21.0,0.0,3.1,0,98
2,2019,01,15,2019-01-15,26.4,22.2,1023.9,6.5,10.9,15.9,27.0,28.9,24.1,0.0,3.1,0,113
3,2019,01,16,2019-01-16,32.4,25.2,1022.9,7.9,8.8,15.0,21.0,35.1,28.0,0.0,2.0,0,93
4,2019,01,17,2019-01-17,31.5,24.7,1022.1,7.5,5.4,11.1,999.9,36.0,28.9,0.0,1.2,0,115
5,2019,01,18,2019-01-18,31.5,24.2,1021.1,9.0,7.9,17.1,999.9,35.1,30.0,0.0,1.2,0,99
6,2019,01,19,2019-01-19,27.6,23.9,1018.5,4.7,16.4,22.9,33.0,30.9,25.0,0.03,5.9,0,97
7,2019,01,20,2019-01-20,14.8,5.8,1024.4,7.8,14.5,21.0,28.9,26.1,8.1,0.01,5.9,0,103
1,2019,01,21,2019-01-21,10.9,-0.2,1034.9,8.6,7.9,15.0,22.0,15.1,7.0,0.0,5.9,0,89
2,2019,01,22,2019-01-22,20.3,10.0,1026.1,7.7,10.4,14.0,26.0,33.1,10.9,0.0,5.1,0,113
3,2019,01,23,2019-01-23,31.4,29.8,1009.4,3.7,7.7,14.0,999.9,36.0,21.9,0.23,5.1,0,82
4,2019,01,24,2019-01-24,17.9,12.7,1012.5,6.8,9.1,18.1,28.9,23.0,10.9,0.07,3.9,0,113
5,2019,01,25,2019-01-25,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0,96
6,2019,01,26,2019-01-26,4.6,-3.6,1023.5,8.8,6.1,12.0,15.9,12.9,-5.1,0.0,5.1,0,108
7,2019,01,27,2019-01-27,5.5,-2.1,1020.7,8.3,6.3,11.1,18.1,12.9,-2.0,0.03,5.9,0,102
1,2019,01,28,2019-01-28,20.4,14.7,1009.7,4.3,11.6,19.0,28.0,35.1,8.1,0.15,7.1,1,106
2,2019,01,29,2019-01-29,6.4,-1.8,1015.1,7.5,14.8,20.0,31.1,18.0,-0.4,0.1,5.9,0,78
3,2019,01,30,2019-01-30,-13.5,-24.6,1025.1,10.0,15.8,19.0,28.9,0.0,-22.0,0.0,5.9,0,88
4,2019,01,31,2019-01-31,-12.5,-22.2,1032.8,9.1,7.7,12.0,22.0,-2.0,-20.0,0.0,5.9,0,97
5,2019,02,01,2019-02-01,9.2,2.6,1028.9,6.3,4.3,6.0,999.9,21.0,-2.0,0.03,7.1,0,115
6,2019,02,02,2019-02-02,26.6,22.0,1021.6,7.5,8.6,12.0,20.0,41.0,14.0,0.0,3.9,0,106
7,2019,02,03,2019-02-03,41.0,39.9,1011.9,6.5,9.7,12.0,22.9,46.0,36.0,0.0,1.2,0,121
1,2019,02,04,2019-02-04,47.3,45.1,1007.5,7.8,9.5,13.0,22.0,51.1,39.0,0.0,999.9,0,122
2,2019,02,05,2019-02-05,30.8,25.1,1018.6,9.9,9.6,13.0,19.0,39.0,27.0,0.02,999.9,0,105
3,2019,02,06,2019-02-06,34.5,32.7,1014.1,5.0,6.3,14.0,21.0,37.9,30.9,0.26,999.9,1,107
4,2019,02,07,2019-02-07,35.9,34.6,1010.5,3.9,8.6,22.0,36.9,46.4,30.0,0.33,999.9,1,103
5,2019,02,08,2019-02-08,11.5,1.6,1028.3,8.2,18.7,27.0,46.0,28.9,5.0,0.13,999.9,0,86
6,2019,02,09,2019-02-09,13.5,3.0,1045.3,10.0,6.5,14.0,18.1,26.1,7.0,0.0,999.9,0,128
7,2019,02,10,2019-02-10,24.9,16.4,1034.5,8.4,6.6,9.9,15.0,28.9,21.9,0.0,1.2,0,111
1,2019,02,11,2019-02-11,29.6,25.8,1022.2,5.5,7.9,15.0,999.9,32.0,27.0,0.04,1.2,0,93
2,2019,02,12,2019-02-12,31.6,29.8,1008.0,3.0,11.1,19.0,31.1,33.1,28.0,0.44,1.2,0,98
3,2019,02,13,2019-02-13,20.6,14.2,1014.3,6.8,16.7,22.9,35.0,28.4,12.9,0.01,1.2,0,112
4,2019,02,14,2019-02-14,36.8,28.5,1006.7,10.0,9.0,12.0,24.1,46.0,25.0,0.0,1.2,0,133
5,2019,02,15,2019-02-15,23.7,14.8,1010.1,9.3,12.9,20.0,31.1,44.1,10.9,0.0,999.9,0,122
6,2019,02,16,2019-02-16,22.2,12.1,1020.3,10.0,7.6,13.0,19.0,30.0,17.1,0.0,999.9,0,125
7,2019,02,17,2019-02-17,26.7,20.4,1015.2,7.5,10.5,15.0,22.0,28.9,25.0,0.0,999.9,0,131
1,2019,02,18,2019-02-18,26.8,21.9,1024.4,4.6,6.6,11.1,999.9,30.9,23.0,0.11,3.1,0,117
2,2019,02,19,2019-02-19,24.1,14.9,1036.5,10.0,3.1,8.9,999.9,33.1,14.0,0.02,2.0,0,105
3,2019,02,20,2019-02-20,31.6,26.7,1019.9,6.1,11.2,17.1,25.1,37.0,28.9,0.01,1.2,0,97
4,2019,02,21,2019-02-21,31.9,21.2,1019.8,9.8,12.3,18.1,28.0,35.6,27.0,0.03,1.2,0,105
5,2019,02,22,2019-02-22,30.4,20.4,1029.7,9.7,6.0,11.1,15.9,37.9,23.0,0.0,999.9,0,117
6,2019,02,23,2019-02-23,35.6,30.1,1020.7,7.0,7.7,9.9,999.9,39.0,33.1,0.0,999.9,0,101
7,2019,02,24,2019-02-24,36.3,31.5,1000.6,8.0,18.8,33.0,48.0,48.9,23.0,0.42,999.9,1,102
1,2019,02,25,2019-02-25,15.6,-0.1,1028.2,10.0,12.9,25.1,41.0,23.0,8.1,0.01,999.9,0,91
2,2019,02,26,2019-02-26,21.5,8.9,1033.2,9.6,9.4,15.0,19.0,25.0,18.0,0.0,999.9,0,93
3,2019,02,27,2019-02-27,26.3,16.5,1023.4,9.0,8.6,15.0,20.0,32.0,24.1,0.0,999.9,0,90
4,2019,02,28,2019-02-28,20.1,8.6,1025.6,10.0,5.8,15.0,20.0,28.0,12.9,0.0,999.9,0,102
5,2019,03,01,2019-03-01,28.6,19.6,1023.1,10.0,4.9,8.0,999.9,34.0,24.1,0.0,999.9,0,121
6,2019,03,02,2019-03-02,30.8,22.0,1022.9,8.7,6.5,13.0,20.0,35.1,28.0,0.0,999.9,0,118
7,2019,03,03,2019-03-03,23.8,10.4,1024.6,10.0,9.3,13.0,18.1,30.0,18.0,0.0,999.9,0,113
1,2019,03,04,2019-03-04,6.6,-6.9,1025.1,10.0,12.6,17.1,27.0,18.0,-2.0,0.0,999.9,0,107
2,2019,03,05,2019-03-05,13.2,0.0,1022.0,8.8,14.2,20.0,28.9,21.9,9.0,0.0,999.9,0,97
3,2019,03,06,2019-03-06,18.1,2.9,1027.3,10.0,11.8,18.1,26.0,32.0,10.0,0.0,999.9,0,99
4,2019,03,07,2019-03-07,24.2,10.7,1028.2,10.0,7.7,15.0,22.9,30.9,16.0,0.0,999.9,0,92
5,2019,03,08,2019-03-08,29.4,21.3,1024.0,8.0,5.2,8.0,999.9,39.0,23.0,0.0,999.9,0,104
6,2019,03,09,2019-03-09,35.0,28.7,1016.1,7.8,10.5,21.0,29.9,43.0,28.9,0.0,999.9,0,130
7,2019,03,10,2019-03-10,37.9,32.6,1008.5,8.9,18.2,28.9,47.0,44.1,35.1,0.37,999.9,0,135
1,2019,03,11,2019-03-11,33.3,19.0,1027.4,10.0,9.9,15.0,27.0,43.0,28.0,0.0,999.9,0,108
2,2019,03,12,2019-03-12,36.3,23.6,1028.0,10.0,6.2,13.0,24.1,48.9,26.1,0.0,999.9,0,83
3,2019,03,13,2019-03-13,47.1,37.5,1013.6,9.0,10.7,15.0,25.1,60.1,41.0,0.15,999.9,0,109
4,2019,03,14,2019-03-14,56.2,48.6,999.5,8.8,15.0,24.1,38.1,64.0,46.0,0.32,999.9,0,103
5,2019,03,15,2019-03-15,38.6,33.3,1008.6,8.3,15.7,22.9,38.1,45.0,35.6,0.32,999.9,0,115
6,2019,03,16,2019-03-16,35.5,20.6,1025.5,10.0,10.3,15.9,25.1,43.0,28.9,0.0,999.9,0,149
7,2019,03,17,2019-03-17,36.0,22.3,1025.3,9.9,6.2,15.0,26.0,45.0,28.9,0.0,999.9,0,124
1,2019,03,18,2019-03-18,36.1,23.6,1028.1,9.8,6.1,13.0,18.1,45.0,28.0,0.0,999.9,0,118
2,2019,03,19,2019-03-19,39.8,23.8,1029.2,10.0,6.7,12.0,18.1,50.0,30.0,0.0,999.9,0,108
3,2019,03,20,2019-03-20,42.5,33.5,1020.4,7.7,7.7,13.0,25.1,46.9,39.9,0.0,999.9,0,105
4,2019,03,21,2019-03-21,40.4,35.1,1014.6,7.5,9.2,15.0,22.9,46.0,37.0,0.08,999.9,0,110
5,2019,03,22,2019-03-22,40.6,28.8,1017.8,10.0,10.4,18.1,25.1,46.9,35.1,0.0,999.9,0,104
6,2019,03,23,2019-03-23,37.9,24.9,1026.3,10.0,3.6,8.9,999.9,53.1,27.0,0.0,999.9,0,128
7,2019,03,24,2019-03-24,46.0,31.5,1020.9,9.8,4.6,14.0,999.9,51.1,43.0,0.0,999.9,0,127
1,2019,03,25,2019-03-25,37.6,25.2,1024.3,9.6,15.0,20.0,31.1,43.0,34.0,0.11,999.9,0,112
2,2019,03,26,2019-03-26,36.1,13.6,1031.0,10.0,6.4,14.0,19.0,46.0,27.0,0.0,999.9,0,100
3,2019,03,27,2019-03-27,42.8,18.4,1026.9,10.0,7.8,15.9,28.0,59.0,30.9,0.0,999.9,0,109
4,2019,03,28,2019-03-28,53.5,39.4,1017.2,9.7,11.3,15.9,27.0,64.9,46.0,0.08,999.9,0,123
5,2019,03,29,2019-03-29,47.5,32.6,1017.9,10.0,7.0,9.9,999.9,55.0,42.1,0.01,999.9,0,105
6,2019,03,30,2019-03-30,40.2,32.9,1013.2,7.3,11.3,20.0,28.9,43.0,35.1,0.61,999.9,0,121
7,2019,03,31,2019-03-31,31.9,13.8,1024.8,9.6,12.6,15.9,24.1,39.9,24.1,0.22,999.9,0,141
1,2019,04,01,2019-04-01,36.5,20.1,1026.5,10.0,9.6,20.0,27.0,48.9,27.0,0.0,999.9,0,137
2,2019,04,02,2019-04-02,44.9,30.2,1017.4,9.8,12.9,21.0,28.9,57.0,37.9,0.0,999.9,0,87
3,2019,04,03,2019-04-03,47.0,28.4,1022.2,10.0,8.9,15.0,25.1,59.0,37.0,0.0,999.9,0,102
4,2019,04,04,2019-04-04,46.7,39.9,1027.0,8.0,8.5,14.0,21.0,54.0,42.8,0.16,999.9,0,113
5,2019,04,05,2019-04-05,45.0,39.5,1020.2,7.4,4.9,11.1,21.0,57.0,39.9,0.16,999.9,0,106
6,2019,04,06,2019-04-06,52.3,44.4,1019.8,6.2,4.2,12.0,999.9,64.9,42.1,0.0,999.9,1,145
7,2019,04,07,2019-04-07,59.4,49.9,1013.3,10.0,7.3,15.9,28.9,70.0,53.1,0.0,999.9,0,133
1,2019,04,08,2019-04-08,62.7,47.2,1010.0,10.0,6.9,19.0,29.9,73.9,53.1,0.08,999.9,0,138
2,2019,04,09,2019-04-09,60.9,35.8,1009.8,10.0,9.8,17.1,24.1,71.1,46.9,0.0,999.9,0,110
3,2019,04,10,2019-04-10,41.6,31.5,1015.0,9.8,13.8,24.1,33.0,64.0,36.0,0.0,999.9,0,103
4,2019,04,11,2019-04-11,45.6,35.7,1007.5,10.0,15.8,22.0,33.0,61.0,39.0,0.06,999.9,0,115
5,2019,04,12,2019-04-12,50.6,36.2,1005.1,9.2,14.9,26.0,39.0,61.0,43.0,0.47,999.9,0,107
6,2019,04,13,2019-04-13,44.3,24.4,1017.7,10.0,11.2,14.0,27.0,54.0,37.0,0.13,999.9,0,119
7,2019,04,14,2019-04-14,37.1,29.8,1012.8,5.1,14.6,21.0,31.1,51.1,33.1,0.05,3.1,1,113
1,2019,04,15,2019-04-15,39.9,29.3,1016.4,8.4,7.8,12.0,19.0,54.0,30.9,0.4,1.2,0,115
2,2019,04,16,2019-04-16,57.8,42.6,1013.7,10.0,9.4,14.0,20.0,75.0,48.9,0.0,999.9,0,132
3,2019,04,17,2019-04-17,57.9,47.2,1010.9,8.8,8.5,17.1,33.0,77.0,46.9,0.0,999.9,0,97
4,2019,04,18,2019-04-18,58.6,51.7,1001.6,8.0,10.9,19.0,31.1,75.0,48.0,0.08,999.9,0,102
5,2019,04,19,2019-04-19,44.5,34.7,1009.4,9.9,18.2,26.0,42.0,48.9,41.0,0.44,999.9,0,113
6,2019,04,20,2019-04-20,50.6,19.6,1010.0,10.0,16.0,22.9,33.0,64.9,41.0,0.0,999.9,0,139
7,2019,04,21,2019-04-21,59.6,24.4,1013.9,10.0,6.0,13.0,22.0,78.1,45.0,0.0,999.9,0,147
1,2019,04,22,2019-04-22,68.4,42.2,1015.8,10.0,10.5,20.0,31.1,80.1,57.9,0.0,999.9,0,126
2,2019,04,23,2019-04-23,59.1,49.0,1014.0,9.5,9.6,15.9,27.0,71.1,51.1,0.19,999.9,0,108
3,2019,04,24,2019-04-24,53.9,37.8,1015.9,10.0,4.9,11.1,999.9,64.9,45.0,0.0,999.9,0,112
4,2019,04,25,2019-04-25,57.7,37.7,1008.7,10.0,3.5,8.9,999.9,66.0,46.9,0.0,999.9,0,112
5,2019,04,26,2019-04-26,56.5,37.4,1007.6,9.7,14.5,22.9,35.0,64.9,50.0,0.06,999.9,0,125
6,2019,04,27,2019-04-27,42.9,30.2,1013.0,7.1,9.8,21.0,28.9,61.0,33.1,0.03,1.2,1,131
7,2019,04,28,2019-04-28,41.5,27.4,1020.0,8.9,11.4,18.1,28.9,51.1,33.1,0.85,1.2,0,134
1,2019,04,29,2019-04-29,46.8,39.7,1018.5,8.2,9.6,20.0,33.0,53.1,43.0,0.4,999.9,0,113
2,2019,04,30,2019-04-30,46.1,44.0,1022.5,5.4,7.8,15.9,24.1,52.0,39.9,1.14,999.9,0,111
3,2019,05,01,2019-05-01,52.9,50.6,1014.9,6.8,9.1,19.0,28.9,61.0,45.0,1.29,999.9,0,132
4,2019,05,02,2019-05-02,45.8,43.7,1019.2,4.6,7.6,12.0,15.0,51.1,43.0,0.04,999.9,0,102
5,2019,05,03,2019-05-03,48.6,40.4,1019.0,8.8,10.4,15.0,22.0,57.0,44.1,0.32,999.9,0,107
6,2019,05,04,2019-05-04,50.9,38.3,1016.4,10.0,6.6,11.1,999.9,61.0,42.1,0.02,999.9,0,125
7,2019,05,05,2019-05-05,58.8,39.6,1012.1,10.0,4.9,12.0,18.1,73.9,44.1,0.0,999.9,0,162
1,2019,05,06,2019-05-06,60.7,47.3,1014.0,10.0,7.0,14.0,20.0,72.0,51.1,0.0,999.9,0,136
2,2019,05,07,2019-05-07,47.4,41.9,1022.1,8.3,10.9,17.1,22.0,51.1,45.0,0.41,999.9,0,115
3,2019,05,08,2019-05-08,53.7,41.7,1018.6,10.0,10.8,17.1,25.1,75.9,45.0,0.1,999.9,0,123
4,2019,05,09,2019-05-09,63.2,56.4,1006.6,7.3,10.6,17.1,28.0,73.0,53.1,0.38,999.9,0,109
5,2019,05,10,2019-05-10,50.1,38.4,1017.2,10.0,8.8,13.0,17.1,55.9,45.0,0.0,999.9,0,143
6,2019,05,11,2019-05-11,48.1,37.5,1020.2,10.0,6.1,14.0,999.9,54.0,46.0,0.0,999.9,0,114
7,2019,05,12,2019-05-12,47.2,38.0,1012.3,10.0,10.5,14.0,21.0,53.1,44.1,0.07,999.9,0,126
1,2019,05,13,2019-05-13,50.4,38.6,1012.5,9.9,7.8,14.0,19.0,61.0,43.0,0.08,999.9,0,139
2,2019,05,14,2019-05-14,55.7,36.8,1016.4,10.0,4.0,13.0,999.9,70.0,43.0,0.0,999.9,0,99
3,2019,05,15,2019-05-15,63.6,43.2,1014.2,10.0,3.1,7.0,999.9,75.0,52.0,0.0,999.9,0,113
4,2019,05,16,2019-05-16,67.0,54.9,1009.7,9.8,8.0,13.0,31.1,75.9,59.0,0.0,999.9,0,129
5,2019,05,17,2019-05-17,57.5,50.7,1010.2,9.5,9.2,18.1,27.0,75.0,46.0,0.28,999.9,0,125
6,2019,05,18,2019-05-18,58.0,50.0,1010.5,9.4,7.8,22.9,41.0,82.9,45.0,0.13,999.9,0,141
7,2019,05,19,2019-05-19,66.1,59.2,1003.3,9.5,10.7,25.1,36.9,75.0,53.1,0.47,999.9,0,174
1,2019,05,20,2019-05-20,54.1,43.4,1014.4,10.0,11.5,22.0,33.0,69.1,48.9,0.29,999.9,0,137
2,2019,05,21,2019-05-21,49.5,40.6,1019.6,9.8,10.2,20.0,28.9,54.0,46.0,0.05,999.9,0,103
3,2019,05,22,2019-05-22,63.9,52.1,1011.9,9.0,12.8,20.0,28.9,82.0,51.1,0.79,999.9,0,131
4,2019,05,23,2019-05-23,72.1,56.4,1014.0,10.0,13.1,17.1,29.9,80.1,64.9,0.02,999.9,0,150
5,2019,05,24,2019-05-24,64.5,52.2,1017.7,9.8,7.1,13.0,24.1,73.9,55.9,0.06,999.9,0,138
6,2019,05,25,2019-05-25,76.4,64.4,1011.8,10.0,10.2,15.9,28.0,82.9,66.9,0.05,999.9,0,168
7,2019,05,26,2019-05-26,70.9,59.8,1015.0,10.0,6.2,11.1,15.9,82.0,64.0,0.0,999.9,0,175
1,2019,05,27,2019-05-27,62.7,53.5,1016.5,9.0,6.7,18.1,25.1,75.9,55.0,0.01,999.9,1,160
2,2019,05,28,2019-05-28,65.7,61.0,1005.5,9.5,7.9,24.1,35.0,72.0,53.6,1.28,999.9,0,117
3,2019,05,29,2019-05-29,60.0,55.2,1007.6,6.5,7.1,15.9,22.0,73.9,51.8,0.74,999.9,0,122
4,2019,05,30,2019-05-30,66.9,58.2,1007.1,9.4,5.7,15.0,20.0,80.1,60.1,0.13,999.9,0,130
5,2019,05,31,2019-05-31,71.4,57.9,1009.7,10.0,6.9,15.0,22.0,82.9,61.0,0.0,999.9,0,141
6,2019,06,01,2019-06-01,71.4,61.1,1008.1,10.0,8.6,22.9,36.9,82.0,57.9,0.0,999.9,0,187
7,2019,06,02,2019-06-02,60.9,45.4,1012.0,10.0,7.5,15.0,22.9,69.1,53.1,0.03,999.9,0,150
1,2019,06,03,2019-06-03,58.9,40.0,1018.4,10.0,7.8,9.9,999.9,68.0,51.1,0.0,999.9,0,121
2,2019,06,04,2019-06-04,67.0,52.2,1014.8,9.6,7.6,15.0,26.0,82.9,57.9,0.0,999.9,0,128
3,2019,06,05,2019-06-05,75.5,65.0,1006.0,9.4,8.7,13.0,22.0,86.0,66.9,0.53,999.9,0,132
4,2019,06,06,2019-06-06,66.4,58.9,1010.9,8.1,5.5,11.1,17.1,75.9,59.0,0.01,999.9,0,133
5,2019,06,07,2019-06-07,67.3,57.4,1013.5,9.3,7.9,15.0,20.0,80.1,57.0,0.0,999.9,0,132
6,2019,06,08,2019-06-08,68.6,53.8,1014.4,10.0,9.2,14.0,20.0,79.0,60.1,0.0,999.9,0,158
7,2019,06,09,2019-06-09,69.7,60.3,1013.2,9.0,6.8,9.9,999.9,73.9,66.0,0.0,999.9,0,161
1,2019,06,10,2019-06-10,68.3,54.3,1016.5,8.4,10.3,18.1,29.9,75.9,62.1,0.03,999.9,0,126
2,2019,06,11,2019-06-11,69.9,43.5,1020.0,10.0,6.8,12.0,15.9,82.0,57.9,0.0,999.9,0,118
3,2019,06,12,2019-06-12,69.5,48.3,1012.9,9.8,9.0,12.0,25.1,78.1,60.8,0.0,999.9,0,113
4,2019,06,13,2019-06-13,59.0,48.0,1010.0,9.6,13.9,22.9,28.9,69.1,52.0,0.72,999.9,0,97
5,2019,06,14,2019-06-14,66.0,44.2,1014.8,10.0,10.6,22.0,35.0,81.0,52.0,0.02,999.9,0,120
6,2019,06,15,2019-06-15,67.4,58.9,1008.8,9.0,9.5,17.1,25.1,75.9,62.1,0.04,999.9,0,147
7,2019,06,16,2019-06-16,59.9,57.4,1009.4,4.8,5.7,13.0,999.9,69.1,57.0,0.2,999.9,1,162
1,2019,06,17,2019-06-17,59.8,54.6,1014.6,9.0,6.7,11.1,999.9,68.0,55.9,0.09,999.9,0,138
2,2019,06,18,2019-06-18,65.1,57.4,1013.6,6.8,4.1,8.0,999.9,79.0,57.0,0.0,999.9,1,100
3,2019,06,19,2019-06-19,67.4,59.0,1008.3,8.7,5.5,13.0,17.1,75.9,57.9,0.0,999.9,0,120
4,2019,06,20,2019-06-20,60.4,57.1,1005.0,6.5,10.6,15.0,20.0,70.0,55.4,0.5,999.9,0,85
5,2019,06,21,2019-06-21,63.0,48.8,1014.4,10.0,5.1,12.0,999.9,72.0,53.1,0.01,999.9,0,110
6,2019,06,22,2019-06-22,69.1,55.6,1015.5,10.0,8.3,17.1,22.9,81.0,60.1,0.0,999.9,0,117
7,2019,06,23,2019-06-23,74.2,64.9,1012.0,9.8,8.9,15.0,24.1,82.0,66.0,0.12,999.9,0,150
1,2019,06,24,2019-06-24,73.2,68.5,1003.1,9.9,9.4,19.0,29.9,79.0,71.1,0.13,999.9,0,136
2,2019,06,25,2019-06-25,74.0,60.1,1008.7,10.0,11.4,22.0,35.0,87.1,63.0,0.05,999.9,0,124
3,2019,06,26,2019-06-26,79.3,62.3,1014.6,10.0,6.3,13.0,20.0,90.0,70.0,0.0,999.9,0,139
4,2019,06,27,2019-06-27,77.9,67.0,1018.8,10.0,6.8,11.1,20.0,90.0,69.1,0.16,999.9,0,126
5,2019,06,28,2019-06-28,78.5,67.0,1018.5,9.7,8.6,18.1,31.1,91.0,71.1,0.0,999.9,0,127
6,2019,06,29,2019-06-29,80.4,68.0,1017.5,10.0,5.7,11.1,999.9,87.1,72.0,0.45,999.9,0,146
7,2019,06,30,2019-06-30,78.4,66.3,1015.8,9.7,5.7,25.1,42.9,89.1,72.0,0.0,999.9,0,159
1,2019,07,01,2019-07-01,79.2,69.1,1014.4,10.0,6.9,9.9,15.9,91.0,70.0,0.26,999.9,0,152
2,2019,07,02,2019-07-02,84.9,71.2,1011.2,10.0,8.1,15.9,22.0,91.9,77.0,0.0,999.9,0,121
3,2019,07,03,2019-07-03,77.3,70.4,1011.3,9.4,6.0,19.0,27.0,86.0,71.1,1.34,999.9,0,121
4,2019,07,04,2019-07-04,78.8,69.7,1012.6,9.0,6.2,11.1,17.1,91.0,70.0,0.01,999.9,0,164
5,2019,07,05,2019-07-05,82.8,71.5,1013.8,9.3,6.4,11.1,15.9,91.9,75.9,0.0,999.9,0,156
6,2019,07,06,2019-07-06,80.1,69.6,1014.1,9.8,8.0,15.9,24.1,89.1,73.0,0.0,999.9,0,152
7,2019,07,07,2019-07-07,72.0,59.7,1016.0,10.0,11.8,17.1,22.9,79.0,66.9,0.0,999.9,0,156
1,2019,07,08,2019-07-08,73.3,54.0,1016.7,10.0,7.2,13.0,999.9,82.9,64.9,0.0,999.9,0,140
2,2019,07,09,2019-07-09,76.8,59.7,1015.4,9.8,5.5,9.9,20.0,89.1,66.9,0.0,999.9,0,102
3,2019,07,10,2019-07-10,85.0,68.0,1011.6,9.9,8.9,13.0,24.1,96.1,75.9,0.0,999.9,0,120
4,2019,07,11,2019-07-11,78.7,62.5,1011.5,10.0,7.8,12.0,19.0,91.9,71.1,0.0,999.9,0,131
5,2019,07,12,2019-07-12,74.1,57.4,1014.0,10.0,4.6,9.9,999.9,87.1,62.1,0.0,999.9,0,124
6,2019,07,13,2019-07-13,82.4,65.4,1013.5,10.0,8.7,15.0,21.0,93.9,73.0,0.0,999.9,0,158
7,2019,07,14,2019-07-14,80.2,65.8,1017.5,10.0,7.4,13.0,999.9,90.0,73.0,0.14,999.9,0,166
1,2019,07,15,2019-07-15,82.3,67.0,1016.2,10.0,10.0,19.0,28.9,91.9,75.0,0.0,999.9,0,125
2,2019,07,16,2019-07-16,77.6,69.6,1012.8,9.3,7.1,15.0,22.9,86.0,72.0,0.07,999.9,0,128
3,2019,07,17,2019-07-17,81.6,72.5,1011.1,9.7,4.3,9.9,999.9,91.0,73.9,0.08,999.9,0,123
4,2019,07,18,2019-07-18,79.2,73.5,1009.8,8.7,8.5,18.1,28.0,88.0,71.1,0.28,999.9,0,130
5,2019,07,19,2019-07-19,86.5,77.9,1008.1,10.0,10.4,15.0,22.0,95.0,81.0,1.43,999.9,0,136
6,2019,07,20,2019-07-20,86.0,75.8,1009.4,10.0,12.9,20.0,33.0,97.0,75.9,0.01,999.9,0,128
7,2019,07,21,2019-07-21,75.7,68.6,1011.7,9.9,9.1,15.9,22.0,81.0,71.1,0.32,999.9,0,171
1,2019,07,22,2019-07-22,71.9,55.7,1015.7,10.0,12.2,19.0,27.0,75.9,68.0,0.0,999.9,0,128
2,2019,07,23,2019-07-23,70.8,54.8,1018.2,10.0,7.1,14.0,19.0,81.0,62.1,0.0,999.9,0,110
3,2019,07,24,2019-07-24,71.7,53.9,1020.0,10.0,5.0,9.9,14.0,80.1,62.1,0.0,999.9,0,101
4,2019,07,25,2019-07-25,74.3,53.3,1020.9,10.0,4.7,8.9,15.9,86.0,63.0,0.0,999.9,0,120
5,2019,07,26,2019-07-26,76.7,60.4,1020.9,10.0,7.9,15.0,20.0,86.0,68.0,0.0,999.9,0,118
6,2019,07,27,2019-07-27,80.2,64.1,1018.4,10.0,11.8,17.1,28.0,89.1,72.0,0.0,999.9,0,148
7,2019,07,28,2019-07-28,81.5,66.3,1016.1,10.0,10.1,17.1,24.1,90.0,73.0,0.0,999.9,0,145
1,2019,07,29,2019-07-29,77.5,68.4,1011.3,9.6,9.8,14.0,22.9,87.1,72.0,0.0,999.9,0,130
2,2019,07,30,2019-07-30,73.3,64.3,1014.1,10.0,6.3,11.1,18.1,79.0,66.9,0.68,999.9,0,110
3,2019,07,31,2019-07-31,70.3,56.1,1019.9,10.0,8.5,13.0,19.0,75.9,63.0,0.0,999.9,0,105
4,2019,08,01,2019-08-01,71.0,55.3,1021.0,10.0,5.5,11.1,15.9,80.1,60.1,0.0,999.9,0,131
5,2019,08,02,2019-08-02,74.2,57.2,1020.0,10.0,5.6,9.9,20.0,82.0,63.0,0.0,999.9,0,104
6,2019,08,03,2019-08-03,76.5,60.2,1017.8,10.0,4.0,8.9,999.9,89.1,64.0,0.0,999.9,0,129
7,2019,08,04,2019-08-04,79.4,62.2,1015.9,10.0,5.1,8.9,999.9,86.0,73.0,0.0,999.9,0,151
1,2019,08,05,2019-08-05,80.1,65.3,1013.6,10.0,5.7,14.0,20.0,91.0,71.1,0.0,999.9,0,139
2,2019,08,06,2019-08-06,77.1,66.0,1008.6,9.5,7.5,13.0,17.1,87.1,70.0,0.27,999.9,0,116
3,2019,08,07,2019-08-07,77.8,63.4,1009.2,10.0,5.9,14.0,21.0,88.0,68.0,0.0,999.9,0,117
4,2019,08,08,2019-08-08,80.2,60.1,1008.5,10.0,10.1,17.1,28.9,88.0,73.0,0.0,999.9,0,120
5,2019,08,09,2019-08-09,73.8,54.6,1012.7,10.0,5.2,8.9,17.1,82.9,63.0,0.0,999.9,0,126
6,2019,08,10,2019-08-10,75.0,56.8,1014.8,10.0,5.3,11.1,15.9,86.0,66.9,0.0,999.9,0,158
7,2019,08,11,2019-08-11,75.7,60.7,1014.8,10.0,6.8,11.1,20.0,84.0,69.1,0.0,999.9,0,159
1,2019,08,12,2019-08-12,77.3,71.6,1011.2,8.0,4.4,15.0,20.0,82.9,73.9,0.0,999.9,0,120
2,2019,08,13,2019-08-13,76.1,70.4,1008.7,6.4,5.4,12.0,999.9,84.9,70.0,0.54,999.9,0,109
